loc,time,ax,ay,az,temp,press,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
12610560, 4505946, 0.03, -0.03, -1.01, 1808.23, 101332.61, 16.80, 16.70, 0, 2, 3, 43, -33, 34
12610624, 4506044, 0.03, -0.03, -1.01, 1808.23, 101329.97, 17.02, 16.69, 0, 2, 13, 44, -29, 34
12610688, 4506144, 0.03, -0.02, -1.01, 1808.32, 101330.42, 16.98, 16.72, 0, 2, 10, 45, -29, 34
12610752, 4506245, 0.03, -0.03, -1.01, 1808.29, 101337.11, 16.43, 16.72, 0, 2, 8, 43, -36, 34
12610816, 4506345, 0.03, -0.03, -1.01, 1808.15, 101333.32, 16.74, 16.71, 0, 2, 18, 45, -22, 34
12610880, 4506443, 0.03, -0.03, -1.01, 1808.26, 101333.53, 16.72, 16.70, 0, 2, 7, 44, -31, 34
12610944, 4506544, 0.03, -0.03, -1.01, 1808.34, 101334.30, 16.66, 16.70, 0, 2, 8, 45, -31, 34
12611008, 4506644, 0.03, -0.03, -1.01, 1808.07, 101331.64, 16.88, 16.71, 0, 2, 13, 45, -28, 34
12611072, 4506742, 0.03, -0.03, -1.01, 1808.07, 101328.42, 17.15, 16.73, 0, 2, 15, 46, -30, 34
12611136, 4506843, 0.03, -0.03, -1.01, 1808.43, 101336.58, 16.47, 16.75, 0, 2, 12, 45, -33, 34
12611200, 4506943, 0.03, -0.03, -1.01, 1808.12, 101335.89, 16.53, 16.74, 0, 2, 9, 41, -32, 34
12611264, 4507043, 0.03, -0.03, -1.01, 1808.12, 101333.25, 16.75, 16.73, 0, 2, 12, 42, -30, 34
12611328, 4507142, 0.03, -0.03, -1.01, 1808.23, 101333.78, 16.70, 16.73, 0, 2, 4, 39, -33, 34
12611392, 4507242, 0.03, -0.03, -1.01, 1808.26, 101335.89, 16.53, 16.75, 0, 2, 23, 49, -27, 34
12611456, 4507342, 0.03, -0.03, -1.01, 1807.82, 101333.13, 16.76, 16.74, 0, 2, 13, 45, -29, 34
12611520, 4507441, 0.03, -0.03, -1.01, 1807.87, 101330.03, 17.01, 16.75, 0, 2, 15, 44, -30, 34
12611584, 4507541, 0.03, -0.03, -1.01, 1807.68, 101329.86, 17.03, 16.75, 0, 2, 3, 42, -37, 34
12611648, 4507641, 0.03, -0.03, -1.01, 1808.12, 101335.00, 16.60, 16.78, 0, 2, 18, 41, -26, 34
12611712, 4507740, 0.03, -0.03, -1.01, 1807.73, 101333.22, 16.75, 16.78, 0, 2, 11, 42, -32, 34
12611776, 4507840, 0.03, -0.03, -1.01, 1807.96, 101330.21, 17.00, 16.77, 0, 2, 12, 44, -34, 34
12611840, 4507942, 0.03, -0.03, -1.01, 1807.71, 101329.92, 17.02, 16.78, 0, 2, 20, 49, -29, 34
12611904, 4508043, 0.03, -0.03, -1.01, 1807.62, 101333.85, 16.70, 16.79, 0, 2, 7, 37, -34, 34
12611968, 4508141, 0.03, -0.03, -1.01, 1807.68, 101334.25, 16.66, 16.77, 0, 2, 11, 48, -34, 34
12612032, 4508243, 0.03, -0.03, -1.01, 1807.73, 101334.39, 16.65, 16.75, 0, 2, 13, 45, -33, 34
12612096, 4508342, 0.03, -0.03, -1.01, 1807.51, 101333.61, 16.72, 16.77, 0, 2, 9, 44, -29, 34
12612160, 4508440, 0.03, -0.03, -1.01, 1807.57, 101332.58, 16.80, 16.76, 0, 2, 15, 49, -29, 34
12612224, 4508540, 0.03, -0.03, -1.01, 1807.87, 101327.99, 17.19, 16.77, 0, 2, 7, 46, -28, 34
12612288, 4508641, 0.03, -0.03, -1.01, 1807.82, 101333.42, 16.73, 16.79, 0, 2, 8, 37, -36, 34
12612352, 4508739, 0.03, -0.03, -1.01, 1807.62, 101327.11, 17.26, 16.79, 0, 2, 15, 49, -23, 34
12612416, 4508841, 0.03, -0.03, -1.01, 1807.54, 101336.30, 16.49, 16.79, 0, 2, 8, 41, -33, 34
12612480, 4508942, 0.03, -0.03, -1.01, 1807.71, 101334.02, 16.68, 16.79, 0, 2, 17, 46, -27, 34
12612544, 4509040, 0.03, -0.03, -1.01, 1807.71, 101330.21, 17.00, 16.80, 0, 2, 12, 39, -34, 34
12612608, 4509140, 0.03, -0.03, -1.01, 1807.65, 101328.05, 17.18, 16.81, 0, 2, 16, 43, -30, 34
12612672, 4509241, 0.03, -0.03, -1.02, 1807.60, 101334.38, 16.65, 16.84, 0, 2, 15, 46, -32, 34
12612736, 4509341, 0.03, -0.03, -1.01, 1807.29, 101333.38, 16.74, 16.84, 0, 2, 8, 40, -36, 34
12612800, 4509440, 0.03, -0.03, -1.01, 1807.46, 101333.77, 16.70, 16.84, 0, 2, 12, 46, -29, 34
12612864, 4509540, 0.03, -0.03, -1.01, 1807.62, 101328.28, 17.16, 16.83, 0, 2, 11, 44, -29, 34
12612928, 4509640, 0.03, -0.03, -1.01, 1807.82, 101335.17, 16.59, 16.83, 0, 2, 17, 45, -26, 34
12612992, 4509741, 0.03, -0.03, -1.01, 1807.37, 101329.47, 17.06, 16.83, 0, 2, 11, 40, -34, 34
12613056, 4509841, 0.03, -0.03, -1.01, 1807.73, 101330.60, 16.97, 16.85, 0, 2, 24, 44, -25, 34
12613120, 4509941, 0.03, -0.03, -1.05, 1807.29, 101335.13, 16.59, 16.85, 0, 2, 6, 38, -34, 34
12613184, 4510042, 0.03, -0.03, -1.03, 1807.46, 101334.36, 16.65, 16.83, 0, 2, 15, 52, -28, 34
12613248, 4510142, 0.03, -0.03, -1.01, 1807.21, 101330.57, 16.97, 16.82, 0, 2, 9, 44, -26, 34
12613312, 4510242, 0.03, -0.02, -1.01, 1807.29, 101334.25, 16.66, 16.84, 0, 2, 14, 44, -35, 34
12613376, 4510343, 0.03, -0.03, -1.01, 1807.32, 101334.92, 16.61, 16.84, 0, 2, 12, 46, -30, 34
12613440, 4510441, 0.03, -0.03, -1.01, 1807.40, 101332.49, 16.81, 16.83, 0, 2, 16, 45, -30, 34
12613504, 4510541, 0.03, -0.03, -1.01, 1807.29, 101331.61, 16.88, 16.84, 0, 2, 18, 46, -27, 34
12613568, 4510642, 0.03, -0.03, -1.01, 1807.29, 101336.00, 16.52, 16.82, 0, 2, 5, 39, -30, 34
12613632, 4510742, 0.03, -0.03, -1.01, 1807.51, 101337.13, 16.42, 16.81, 0, 2, 16, 38, -28, 34
12613696, 4510840, 0.03, -0.03, -1.01, 1807.35, 101333.52, 16.73, 16.77, 0, 2, -1, 48, -27, 34
12613760, 4510941, 0.03, -0.03, -1.01, 1806.85, 101336.78, 16.45, 16.78, 0, 2, 28, 49, -29, 34
12613824, 4511041, 0.03, -0.03, -1.01, 1807.07, 101333.49, 16.73, 16.77, 0, 2, 2, 39, -32, 34
12613888, 4511139, 0.03, -0.03, -1.01, 1807.46, 101332.30, 16.83, 16.75, 0, 2, 16, 43, -29, 34
12613952, 4511240, 0.03, -0.03, -1.01, 1807.15, 101337.77, 16.37, 16.74, 0, 2, 7, 42, -31, 34
12614016, 4511340, 0.03, -0.02, -1.01, 1806.98, 101328.88, 17.11, 16.72, 0, 2, 8, 41, -37, 34
12614080, 4511440, 0.03, -0.02, -1.01, 1807.15, 101328.39, 17.15, 16.74, 0, 2, 13, 49, -24, 34
12614144, 4511539, 0.03, -0.03, -1.01, 1806.71, 101326.50, 17.31, 16.76, 0, 2, 17, 45, -33, 34
12614208, 4511639, 0.03, -0.03, -1.01, 1806.85, 101332.10, 16.84, 16.77, 0, 2, 17, 41, -29, 34
12614272, 4511739, 0.03, -0.03, -1.01, 1807.12, 101332.14, 16.84, 16.78, 0, 2, 14, 47, -26, 34
12614336, 4511838, 0.03, -0.03, -1.01, 1807.12, 101332.72, 16.79, 16.77, 0, 2, 10, 44, -26, 34
12614400, 4511938, 0.03, -0.03, -1.01, 1806.85, 101332.69, 16.79, 16.76, 0, 2, 9, 43, -32, 34
12614464, 4512040, 0.03, -0.03, -1.01, 1807.10, 101331.21, 16.92, 16.77, 0, 2, 16, 42, -30, 34
12614528, 4512139, 0.03, -0.03, -1.01, 1807.07, 101330.85, 16.95, 16.79, 0, 2, 11, 48, -34, 34
12614592, 4512239, 0.03, -0.02, -1.01, 1806.90, 101331.91, 16.86, 16.79, 0, 2, 11, 42, -35, 34
12614656, 4512339, 0.03, 0.06, -0.95, 1806.68, 101337.55, 16.39, 16.80, 0, 2, 20, 52, -30, 34
12614720, 4512440, 0.03, -0.01, -1.01, 1806.82, 101333.50, 16.73, 16.78, 0, 2, 847, 37, -38, 34
12614784, 4512538, 0.03, -0.14, -1.00, 1806.85, 101340.02, 16.18, 16.78, 0, 2, 1032, 25, -39, 34
12614848, 4512641, 0.02, -0.19, -1.00, 1806.82, 101336.74, 16.46, 16.75, 0, 2, 606, 39, -38, 34
12614912, 4512739, 0.02, -0.23, -0.99, 1806.85, 101331.80, 16.87, 16.74, 0, 2, 109, 42, -33, 34
12614976, 4512837, 0.02, -0.16, -1.00, 1806.71, 101335.00, 16.60, 16.76, 0, 2, -248, 47, -30, 34
12615040, 4512937, 0.03, -0.18, -1.00, 1806.79, 101333.16, 16.75, 16.76, 0, 2, -262, 47, -26, 34
12615104, 4513038, 0.02, -0.16, -1.00, 1806.74, 101332.42, 16.82, 16.77, 0, 2, -740, 57, -27, 34
12615168, 4513136, 0.02, -0.10, -1.00, 1806.76, 101333.66, 16.71, 16.78, 0, 2, -945, 60, -26, 34
12615232, 4513236, 0.03, -0.02, -1.01, 1806.82, 101331.46, 16.90, 16.77, 0, 2, -1013, 52, -29, 34
12615296, 4513337, 0.03, 0.01, -1.01, 1806.62, 101332.74, 16.79, 16.80, 0, 2, -757, 50, -29, 34
12615360, 4513437, 0.03, 0.04, -1.01, 1806.46, 101333.55, 16.72, 16.78, 0, 2, -910, 50, -28, 34
12615424, 4513536, 0.03, 0.15, -1.01, 1806.68, 101332.86, 16.78, 16.76, 0, 2, -793, 44, -31, 34
12615488, 4513636, 0.03, 0.14, -1.00, 1806.62, 101327.46, 17.23, 16.73, 0, 2, -109, 44, -31, 34
12615552, 4513736, 0.03, 0.12, -1.00, 1806.38, 101334.24, 16.67, 16.75, 0, 2, 63, 44, -30, 34
12615616, 4513837, 0.03, 0.13, -1.00, 1806.49, 101330.10, 17.01, 16.74, 0, 2, 46, 46, -30, 34
12615680, 4513939, 0.03, 0.12, -1.00, 1806.62, 101335.67, 16.55, 16.76, 0, 2, 196, 43, -31, 34
12615744, 4514039, 0.03, 0.11, -1.00, 1806.49, 101331.27, 16.91, 16.74, 0, 2, 267, 37, -33, 34
12615808, 4514140, 0.03, 0.10, -1.00, 1806.26, 101333.69, 16.71, 16.74, 0, 2, 189, 42, -29, 34
12615872, 4514238, 0.03, 0.10, -1.00, 1806.46, 101339.42, 16.23, 16.73, 0, 2, 81, 44, -30, 34
12615936, 4514340, 0.03, 0.09, -1.01, 1806.32, 101331.47, 16.89, 16.70, 0, 2, 24, 45, -33, 34
12616000, 4514441, 0.03, 0.10, -1.00, 1806.40, 101336.36, 16.49, 16.73, 0, 2, -9, 45, -28, 34
12616064, 4514539, 0.03, 0.09, -1.00, 1806.35, 101334.75, 16.62, 16.71, 0, 2, -13, 49, -33, 34
12616128, 4514641, 0.03, 0.10, -1.01, 1806.26, 101337.50, 16.39, 16.74, 0, 2, 33, 42, -29, 34
12616192, 4514742, 0.03, 0.08, -1.01, 1806.26, 101331.05, 16.93, 16.73, 0, 2, 62, 47, -29, 34
